name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington DC,2013-02-19T08:00:00,4.1,-0.5,-4,55.39,0,0,,0,0,27.7,23.8,190,1016.3,99.3,16,190.6,0.7,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T09:00:00,5.8,0.7,-4.9,46.11,0,0,,0,0,45.8,34.7,199,1016,96.1,16,133,0.5,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T10:00:00,4.1,-0.3,-1.1,68.8,0.018,100,rain,0,0,40.7,22.3,200,1015.5,99.3,13.8,145.9,0.5,1,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T11:00:00,4.1,0.7,0.8,79.05,0.396,100,rain,0,0,,14.9,200,1014.8,99.8,16,138.4,0.5,1,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T12:00:00,5,0.8,1.8,80.04,1.141,100,rain,0,0,,22.1,199,1013.6,99.8,11.3,218.8,0.8,2,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T13:00:00,5.6,1.8,3,83.2,0.265,100,rain,0,0,,20.5,189,1011.3,100,16,270.5,1,3,,"Rain, Overcast",rain,"72405013743,KADW,KDAA"
washington DC,2013-02-19T14:00:00,6.8,2.8,3.9,82.02,0,0,,0,0,,25.5,200,1009.7,100,16,191.9,0.7,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T15:00:00,6.8,2.7,4.2,83.53,0,0,,0,0,38.9,25.6,200,1008.5,100,16,125.4,0.5,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T16:00:00,7,3,4.2,82.39,0,0,,0,0,38.9,25.5,200,1007.6,100,16,70.6,0.3,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T17:00:00,7.8,4.5,4.2,77.65,0,0,,0,0,37.1,22.2,220,1007.5,100,16,11,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T18:00:00,8.1,5.1,4.2,76.29,0,0,,0,0,,18.4,260,1008.7,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T19:00:00,7.8,5.5,3.9,76.35,0.012,100,rain,0,0,,13,230,1008.7,89.6,16,0,,0,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T20:00:00,7,5.2,3.2,76.79,0,0,,0,0,,9.4,250,1009.3,88.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T21:00:00,6.7,3.5,1.9,71.14,0,0,,0,0,,18.1,299,1010.1,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T22:00:00,5.9,2.5,-2,56.83,0,0,,0,0,25.9,17.8,320,1010.7,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T23:00:00,5.7,2.7,-3.9,49.89,0,0,,0,0,,14.8,320,1011,26.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T00:00:00,4.1,0.7,-6.1,47.49,0,0,,0,0,33.5,15.2,320,1011.3,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T01:00:00,3.9,0.1,-7.1,44.81,0,0,,0,0,31.5,16.7,310,1011.6,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T02:00:00,3.9,-0.4,-7.9,41.91,0,0,,0,0,33.5,20.4,300,1012,26.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T03:00:00,3.1,-2.5,-7.9,44.27,0,0,,0,0,40.7,31,330,1012.4,88.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T04:00:00,2,-2.8,-8.2,46.86,0,0,,0,0,38.9,20.7,320,1013,87.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T05:00:00,1.8,-2.5,-10,41.42,0,0,,0,0,33.3,16.6,330,1013.5,26.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T06:00:00,1,-4,-10,43.65,0,0,,0,0,35.3,20.6,330,1014.6,51.5,16,3.7,0,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-20T07:00:00,1,-4.5,-11.1,40.17,0,0,,0,0,36.5,23.7,300,1015.8,88.9,16,119.6,0.4,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW"
washington DC,2013-02-20T08:00:00,0.8,-4.8,-11.8,38.47,0,0,,0,0,45.9,23.9,329,1016.5,50.5,16,317.1,1.1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T09:00:00,1.8,-4.3,-11.8,35.85,0,0,,0,0,55.4,31.3,300,1016.8,47.1,16,487.8,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T10:00:00,1.8,-4,-11.8,35.8,0.012,100,"rain,snow",0,0,48.4,29.1,319,1017,88.9,16,581.5,2.1,6,,"Snow, Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T11:00:00,1.8,-4.7,-11.8,35.75,0,0,,0,0,49.8,36.6,319,1017.4,87.7,16,654,2.4,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T12:00:00,2.8,-2,-10.9,35.82,0,0,,0,0,46.4,22.6,271,1017,85.7,16,638.8,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T13:00:00,3.8,-0.5,-10.8,33.53,0,0,,0,0,37.3,20.7,328,1016.4,85.6,16,490.1,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T14:00:00,4.2,-0.9,-10.6,33.27,0,0,,0,0,,28.7,328,1016.2,49.5,16,427.1,1.5,4,,Partially cloudy,partly-cloudy-day,"72405013743,KADW,KDAA"
washington DC,2013-02-20T15:00:00,4,-1.3,-10.8,32.97,0,0,,0,0,45.8,31.2,329,1016.2,86.6,16,279.4,1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T16:00:00,4.1,-0.9,-11.8,30.46,0,0,,0,0,46,27.7,319,1016.7,25.7,16,154.8,0.6,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T17:00:00,3.1,-3.2,-11.8,32.62,0,0,,0,0,49.5,39.9,329,1017.7,25.7,16,17.8,0.1,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T18:00:00,1,-5.3,-11.1,40.05,0,0,,0,0,46.6,31.5,329,1018.7,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T19:00:00,0,-7,-11.9,40.64,0,0,,0,0,54,34.7,329,1020,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T20:00:00,-0.9,-7.4,-12.9,39.78,0,0,,0,0,47.9,27.8,320,1021,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T21:00:00,-1.9,-8.6,-13.2,41.86,0,0,,0,0,37.1,27.3,320,1021.3,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T22:00:00,-2.1,-8.2,-13.9,40.12,0,0,,0,0,35.3,22,300,1021.8,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-20T23:00:00,-3,-9.3,-13.9,42.59,0,0,,0,0,35.3,22.2,329,1022.2,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T00:00:00,-3,-9.4,-14.2,41.82,0,0,,0,0,31.3,22.4,309,1022.1,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T01:00:00,-3.4,-10.1,-14.3,42.59,0,0,,0,0,35.3,24,300,1021.4,26.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72405013743,KADW,KDAA"
washington DC,2013-02-21T02:00:00,-3.2,-9,-13.9,43.41,0,0,,0,0,27.7,18.3,309,1021.4,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T03:00:00,-3.2,-8,-13.2,46.18,0,0,,0,0,25.9,13.4,300,1021.3,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T04:00:00,-3.2,-8,-13.2,46.18,0,0,,0,0,,13.2,299,1021.1,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T05:00:00,-3.2,-7.4,-13.2,45.98,0,0,,0,0,,11.2,310,1021.7,42,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743"
washington DC,2013-02-21T06:00:00,-3.2,-8.7,-12.9,47.08,0,0,,0,0,27.7,16.5,309,1021.8,25.7,16,3.9,0,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T07:00:00,-3.3,-8,-13,47.1,0,0,,0,0,27.7,12.9,310,1022.3,48,16,110.8,0.4,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW"
washington DC,2013-02-21T08:00:00,-2.2,-7.7,-12.1,46.51,0,0,,0,0,29.5,18.5,319,1022.8,47.1,16,324.5,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T09:00:00,-1.1,-7.7,-12.1,43.15,0,0,,0,0,47.5,28.1,301,1023.4,47.1,16,501.4,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T10:00:00,-0.1,-5.4,-12.1,39.98,0,0,,0,0,37.5,21,301,1023.5,47.1,16,634.8,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T11:00:00,1.7,-4,-11.1,38.03,0,0,,0,0,43.8,27.5,319,1024.1,47.1,16,706.3,2.5,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T12:00:00,2,-3.8,-11.1,37.34,0,0,,0,0,42.7,29.5,310,1023.3,25.7,16,717.8,2.6,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T13:00:00,2.8,-2.4,-11.1,35.2,0,0,,0,0,40.6,25.9,327,1022.9,25.7,16,659,2.4,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T14:00:00,3.9,-1.3,-10.8,33.39,0,0,,0,0,42.5,28.9,338,1022,25.7,16,542.5,2,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T15:00:00,4.1,-0.1,-11,32.31,0,0,,0,0,42.1,20.6,329,1022,47.1,16,376.5,1.4,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T16:00:00,4.1,-1,-10.8,32.84,0,0,,0,0,44.1,29.2,328,1022.4,25.7,16,181.1,0.7,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T17:00:00,3.9,-0.6,-10.8,33.44,0,0,,0,0,,22.3,311,1023.1,25.7,16,20,0.1,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T18:00:00,2.9,-2.1,-10.8,35.83,0,0,,0,0,38.9,24.2,320,1024.4,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T19:00:00,1.8,-3,-10,41.28,0,0,,0,0,,20.3,319,1025.3,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T20:00:00,1,-4,-10,43.78,0,0,,0,0,,20.4,329,1026.4,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T21:00:00,1,-4.2,-10,43.72,0,0,,0,0,,21.8,329,1026.5,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T22:00:00,0,-4,-9.2,50.07,0,0,,0,0,,12.9,330,1027.2,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-21T23:00:00,0,-4,-9.2,50.07,0,0,,0,0,,12.8,359,1027.4,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T00:00:00,0.7,-3.8,-8.2,51.28,0,0,,0,0,,16.3,9,1026.8,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T01:00:00,0.9,-4.1,-9.2,46.77,0,0,,0,0,,20.1,18,1027.2,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T02:00:00,0.7,-3.7,-9.2,47.65,0,0,,0,0,,16,9,1027.4,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T03:00:00,0,-4,-9,51.09,0,0,,0,0,,12.8,338,1027.8,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T04:00:00,-0.1,-4,-9.2,50.37,0,0,,0,0,,12.7,339,1028.9,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T05:00:00,-0.1,-4,-8.9,51.24,0,0,,0,0,,12.4,340,1029,94.6,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T06:00:00,0.7,-3,-8.9,48.56,0,0,,0,0,,12.6,39,1028.5,94.6,16,3.2,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T07:00:00,0,-4,-8.2,54.13,0,0,,0,0,,12.6,30,1028.9,98,16,67,0.2,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T08:00:00,0,-4,-8.2,54.13,0,0,,0,0,,12.6,49,1029.4,99.8,16,184.4,0.7,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T09:00:00,0.7,-3.1,-8,52.25,0,0,,0,0,,12.8,78,1028.6,98,16,241.1,0.9,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T10:00:00,0.8,-3.1,-7.1,55.72,0,0,,0,0,,13,71,1028.1,98,16,215.4,0.8,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T11:00:00,1,-3.1,-7.1,54.77,0,0,,0,0,,14.7,110,1027.7,99.5,16,145.7,0.5,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T12:00:00,1,-1.9,-6.1,58.95,0,0,,0,0,,9.4,168,1027.9,100,8.5,394.5,1.4,4,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T13:00:00,0.8,0.8,-5,65.05,0,0,,0,0,,0.4,14,1027.1,100,16,368.1,1.3,4,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T14:00:00,0.8,-1,-3.9,70.78,0.753,100,"rain,snow",0,0,,5.6,216,1027.1,100,6.6,292,1.1,3,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T15:00:00,0.8,-2.2,-3,76.16,0.282,100,"rain,snow",0,0,,9.3,158,1026.2,100,12.9,174.1,0.6,2,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T16:00:00,0.8,-0.9,-3,76.05,0,0,,0,0,,5.5,168,1026.2,100,16,76.3,0.3,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T17:00:00,1,-0.6,-3.2,73.85,0,0,,0,0,,5.4,130,1025.9,100,16,8,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T18:00:00,0.8,-1.7,-2.9,76.27,0.282,100,"rain,snow",0,0,,7.5,158,1025.6,100,13,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T19:00:00,1,-1.9,-2.9,75.4,0,0,,0,0,,9.2,136,1025.5,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T20:00:00,0.9,-0.6,-2.1,80.27,0,0,,0,0,,5.3,106,1025.5,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA,74594013705"
washington DC,2013-02-22T21:00:00,1,-0.6,-2.1,79.94,0,0,,0,0,,5.3,107,1025.2,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T22:00:00,1,-0.6,-1.8,81.37,0,0,,0,0,,5.4,154,1024.9,100,15.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-22T23:00:00,1,-0.6,-1.1,86.04,0,0,,0,0,,5.3,127,1024.4,100,8.2,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T00:00:00,1,1,-0.9,87.31,0.282,100,"rain,snow",0,0,,0.2,6,1023.9,100,8.2,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T01:00:00,1,-0.5,-0.8,87.21,0,0,,0,0,29.5,5.3,59,1023.1,100,4,0,,0,,Overcast,cloudy,"KDCA,72405013743,KDAA"
washington DC,2013-02-23T02:00:00,1,-1.8,0,92.74,0.012,100,"rain,snow",0,0,,9,38,1022.5,100,3.1,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T03:00:00,1,-1.3,0,93,0.282,100,"rain,snow",0,0,,7.3,38,1021.7,100,4.1,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T04:00:00,1.7,-1,0,88.31,0.132,100,"rain,snow",0,0,,9.1,67,1020,100,3.1,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T05:00:00,1.7,-1.5,0,88.43,0.151,100,"rain,snow",0,0,,10.9,38,1019.8,100,5.1,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T06:00:00,1.8,1.8,0.8,93.2,0,0,,0,0,,0.3,1,1019.6,100,5,0.9,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T07:00:00,1.8,-1.4,0.8,93.08,0,0,,0,0,,10.8,49,1018.3,100,7.9,20.5,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T08:00:00,2,-0.8,0.8,91.89,0,0,,0,0,,9.4,359,1018.8,100,7.8,62.3,0.2,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T09:00:00,2.8,0.2,1.8,92.55,0.294,100,rain,0,0,,9.4,350,1018.1,100,2.2,105.1,0.4,1,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T10:00:00,3.1,0.1,2,92.82,0.282,100,rain,0,0,,11.2,360,1016.4,100,2.1,159.3,0.6,2,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T11:00:00,3.9,1.1,2.9,93.45,0.282,100,rain,0,0,,10.9,350,1015.5,100,3.1,203.4,0.7,2,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T12:00:00,4.1,1,3.2,93.46,0.471,100,rain,0,0,,13.1,330,1015,100,2.1,335.9,1.2,3,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T13:00:00,5,1.8,3.9,92.8,0.282,100,rain,0,0,,14.7,329,1014,100,4.1,189.5,0.7,2,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T14:00:00,5.8,3.7,4.2,89.49,0,0,,0,0,,9.6,339,1013.5,100,3.3,211.9,0.8,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T15:00:00,7,5.2,5,87.31,0,0,,0,0,,9.2,350,1012.6,100,15.8,95.1,0.3,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T16:00:00,7.9,7.2,5.9,87.13,0,0,,0,0,,5.5,38,1012,100,16,35.9,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T17:00:00,7.9,6.6,5.9,87.13,0,0,,0,0,,7.6,38,1011.5,100,16,4.7,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T18:00:00,7,4.9,5.9,92.2,0,0,,0,0,,11,37,1011.3,100,15.8,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T19:00:00,7.8,6.3,5.9,87.24,0,0,,0,0,,9.1,19,1011.5,100,15.5,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T20:00:00,7,5.2,5.9,92.2,0,0,,0,0,,9.4,9,1011,100,15.7,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T21:00:00,7.8,5.3,5.9,87.24,0,0,,0,0,,14.5,28,1010.8,100,15.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T22:00:00,7,5.2,5.8,91.95,0,0,,0,0,,9.4,358,1010.2,100,15.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-23T23:00:00,7,4.4,5.8,91.95,0,0,,0,0,,14.3,340,1010,100,15.6,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T00:00:00,7,4.3,5,87.31,0,0,,0,0,,14.4,330,1010,100,15.7,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T01:00:00,6.8,4.5,5,88.75,0,0,,0,0,,11.2,339,1010.5,100,15.6,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T02:00:00,6,2.8,4.2,87.9,0,0,,0,0,,16.4,340,1010.6,100,13.7,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T03:00:00,6,3.1,3.9,86.68,0,0,,0,0,,14.5,339,1010,100,15.6,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T04:00:00,6,3.4,3.9,86.44,0,0,,0,0,,12.7,329,1009.6,100,15.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T05:00:00,6,3.1,3.9,86.79,0,0,,0,0,,14.3,330,1009.7,100,13.1,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T06:00:00,6,3.3,3.9,86.68,0,0,,0,0,,12.9,329,1010.4,100,10.4,3.5,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T07:00:00,6,3.4,3.9,86.68,0,0,,0,0,,12.7,338,1011.1,100,8.2,107.4,0.4,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T08:00:00,6,4,3.9,86.67,0,0,,0,0,,9.2,342,1011.3,51.5,10.2,322.4,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T09:00:00,8.1,5.9,3,70.21,0,0,,0,0,,12.9,339,1011.9,1,16,497.4,1.8,5,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T10:00:00,8.9,5.3,0.9,57.21,0,0,,0,0,33.7,27.4,328,1012.5,87.2,16,630.5,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T11:00:00,9.9,6.5,0,50.16,0,0,,0,0,42.1,29.2,329,1012.7,48,16,707,2.5,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T12:00:00,10.7,10.7,-0.9,44.63,0,0,,0,0,40.5,29.6,348,1012.6,83.7,16,718.3,2.6,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T13:00:00,11,11,-3.1,37.16,0.012,100,rain,0,0,42.2,24.3,310,1011.9,47.1,16,658.3,2.4,7,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T14:00:00,11.7,11.7,-3.9,33.34,0,0,,0,0,34.1,18.9,318,1011.7,25.7,16,542.3,2,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T15:00:00,12,12,-4.1,32.28,0,0,,0,0,33.3,20.8,300,1011.5,25.7,16,375.8,1.4,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T16:00:00,11.7,11.7,-5,30.69,0,0,,0,0,46.1,24.7,329,1012.2,25.7,16,175.2,0.6,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T17:00:00,9.1,5.4,-5,36.43,0,0,,0,0,48.6,31,358,1013.4,25.7,16,23.6,0.1,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T18:00:00,5.8,0.5,-4.9,46.04,0,0,,0,0,55.8,38.3,330,1015,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-24T19:00:00,4.1,-2.5,-6.1,47.43,0.071,100,rain,0,0,65.4,50.8,330,1016.6,25.7,16,0,,0,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
